qid,state_name,lat,lon,name_en,name_hi,name_ta,name_te,name_kn,name_ml,name_bn,name_or,name_mr,name_gu,image_url,deity,religion,architecture_style,commissioned_by,founded_by,inception,heritage_status,inscription,commons_category,wiki_image_url,best_image_url,image_license,image_author,wikipedia_en
Q109302039,Rajasthan,27.095361,76.287639,Ganesh Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bhangarh%20village.jpg?width=640,Ganesha,,,,,,,,"Ganesh Temple, Bhangarh",,http://commons.wikimedia.org/wiki/Special:FilePath/Bhangarh%20village.jpg?width=640,,,
Q1093326,Maharashtra,19.071944,73.535833,Bhimashankar Temple,भीमाशंकर मंदिर,பீமாசங்கர் கோயில்,భీమశంకర లింగము - భీమా శంకరం,ಭೀಮಾಶಂಕರ ದೇವಾಲಯ,ഭീമശങ്കർ ക്ഷേത്രം,ভীমশংকর মন্দির,ଭୀମାଶଙ୍କର ମନ୍ଦିର,भिमाशंकर,ભીમાશંકર,http://commons.wikimedia.org/wiki/Special:FilePath/Bhimashankar.jpg?width=640,Shiva,,,,,,,,Bhimashankar,https://upload.wikimedia.org/wikipedia/commons/d/d7/Bhimashankar.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Bhimashankar.jpg,,,https://en.wikipedia.org/wiki/Bhimashankar_Temple
Q1093334,Madhya Pradesh,22.245583,76.151056,Omkareshwar Temple,ओंकारेश्वर मन्दिर,ஓங்காரேஸ்வரர் கோயில்,ఓంకారేశ్వర-అమలేశ్వర లింగాలు - ఓంకారక్షేత్రం,ಶ್ರೀ ಓಂಕಾರೇಶ್ವರ ಜ್ಯೋತಿರ್ಲಿಂಗ,ഓംകാരേശ്വർ ക്ഷേത്രം,ওংকারেশ্বর,ଓଁକାରେଶ୍ଵର,ओंकार मांधाता,ઓમકારેશ્વર,http://commons.wikimedia.org/wiki/Special:FilePath/Omkareshwar.JPG?width=640,Shiva,,,,,,,,"Omkareshwar, East Nimar",,http://commons.wikimedia.org/wiki/Special:FilePath/Omkareshwar.JPG?width=640,,,https://en.wikipedia.org/wiki/Omkareshwar_Temple
Q10951668,Tamil Nadu,10.918500,78.738900,Samayapuram Mariamman Temple,,சமயபுரம் மாரியம்மன் கோயில்,"మరియమ్మన్ ఆలయం, సమయపురం",,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Samayapuram%20Mariyamman%20Temple%20Entrance-1.jpg?width=640,,,,,,,,,Samayapuram Mariyamman Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Samayapuram%20Mariyamman%20Temple%20Entrance-1.jpg?width=640,,,"https://en.wikipedia.org/wiki/Mariamman_Temple,_Samayapuram"
Q10952218,Kerala,9.598056,77.221944,Mangala Devi Temple,मंगला देवी मंदिर,மங்கலதேவி கண்ணகி கோவில்,,,മംഗളാദേവി ക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Mangaladevi%20temple%20Kumily.jpg?width=640,,,,,,,,,Mangala Devi Kannagi Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Mangaladevi%20temple%20Kumily.jpg?width=640,,,https://en.wikipedia.org/wiki/Mangala_Devi_Kannagi_Temple
Q10953145,Kerala,10.414145,76.115407,Thriprayar Ramaswamy Temple,,திருப்ரயார் கோயில்,,,തൃപ്രയാർ ശ്രീരാമക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Thriprayar%20Rama%20temple%2C%20Thrissur%20district%2C%20Kerala%20aerial%2009%2021%202022.jpg?width=640,,,,,,,,,Thriprayar Temple,https://upload.wikimedia.org/wikipedia/commons/9/9d/Great_temple.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9d/Great_temple.jpg,,,https://en.wikipedia.org/wiki/Thriprayar_Temple
Q10958998,Kerala,12.030278,75.252778,Madai Vadukunda Shiva Temple,मडई वदुकुंडा शिव मंदिर,மடை வடுகுந்தா சிவன் கோயில்,,,മാടായി വടുകുന്ദ ശിവക്ഷേത്രം,মাদাই ভাদুকুন্ড শিব মন্দির,,,,,Shiva,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Madai_Vadukunda_Shiva_Temple
Q109621143,,31.706944,76.931667,"Trilokinath Temple, Mandi",,,,,ത്രിലോകിനാഥ് ക്ഷേത്രം,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/6c/TRILOKINATH_TEMPLE_FULL_VIEW.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/TRILOKINATH_TEMPLE_FULL_VIEW.jpg,,,"https://en.wikipedia.org/wiki/Trilokinath_Temple,_Mandi"
Q10966392,Kerala,10.295833,76.335555,Kannampuzha Bhagavati Amman temple,,கண்ணம்புழா பகவதி அம்மன் கோவில்,,,കണ്ണമ്പുഴ ഭഗവതി ക്ഷേത്രം,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kannampuzhatemple1.jpg?width=640,Bhagavati,,,,,,,,Kannampuzha temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Kannampuzhatemple1.jpg?width=640,,,
Q10972778,Tamil Nadu,11.460000,79.330000,"Thiruvadigai Temple, Panruti",,திருவதிகை வீரட்டானம்,"వీరటేశ్వరర్ ఆలయం, తిరువాధిగై",,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Thiruvathigai%20%2815%29.jpg?width=640,,,Dravidian architecture,,,,,,Thiruvathigai Veerateeswarar temple,https://upload.wikimedia.org/wikipedia/commons/6/6c/Thiruvathigai_%2815%29.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Thiruvathigai_%2815%29.jpg,,,"https://en.wikipedia.org/wiki/Veerateeswarar_Temple,_Thiruvathigai"
Q109932222,Gujarat,23.035664,72.481719,Ahmedabad Kali Bari,अहमदाबाद काली बारी,,,,,আহমেদাবাদ কালী বাড়ি,ଅହମଦାବାଦ କାଳୀ ବାଡ଼ି,अहमदाबाद काली बारी,,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmedabad%20Kali%20Bari%20-%20View%20from%20the%20Garden%20-%20South.jpg?width=640,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e5/Ahmedabad_Kali_Bari_-_View_from_the_Garden_-_South.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/Ahmedabad_Kali_Bari_-_View_from_the_Garden_-_South.jpg,,,https://en.wikipedia.org/wiki/Ahmedabad_Kali_Bari
Q110068353,West Bengal,22.966714,88.479322,Kulia Pat Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Kulia%20Pat%20Temple%2C%20Vaishnav%20place%20of%20pilgrimage%20at%20Kulia%2C%20Nadia%2023.jpg?width=640,,,,,,,,,Kulia Pat Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Kulia%20Pat%20Temple%2C%20Vaishnav%20place%20of%20pilgrimage%20at%20Kulia%2C%20Nadia%2023.jpg?width=640,,,
Q110112392,Assam,27.436361,94.931361,Jagannath Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Shrikshetra%20Dham%2C%20Dibrugarh.jpg?width=640,,,,,,,,,"Jagannath Temple, Dibrugarh",,http://commons.wikimedia.org/wiki/Special:FilePath/Shrikshetra%20Dham%2C%20Dibrugarh.jpg?width=640,,,"https://en.wikipedia.org/wiki/Jagannath_Temple,_Dibrugarh"
Q110212227,,,,"Kailasanathar Temple, Udayalur",,"கைலாசநாதர் கோயில், உடையாளூர்",,,,,,,,,,,,,,,,,,,,,,"https://en.wikipedia.org/wiki/Kailasanathar_Temple,_Udayalur"
Q110309223,Madhya Pradesh,24.924348,79.909973,Hanuman Mandir Khajwa Chauda Kheda Dham,हनुमान मंदिर खजवा चौडा खेड़ा धाम,,హనుమాన్ మందిర్ ఖజ్వా చౌడా ఖేదా ధామ్,,,হনুমান মন্দির খাজওয়া চৌদা খেদা ধাম,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hanuman%20ji%20mandir.jpg?width=640,,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Hanuman%20ji%20mandir.jpg?width=640,,,
Q110376766,Chhattisgarh,,,Bastar Mahadeo temple,,,,,,,,,,,,,,,,,Monument of National Importance,,,,,,,
Q110436288,Kerala,,,Nadavayal Vishnu temple,,,,,,,,,,,,,,,,,Monument of National Importance,,,,,,,
Q110436300,Kerala,,,Mananthavadi Janardana temple,,,,,,,,,,,,,,,,,Monument of National Importance,,,,,,,
Q11058991,Odisha,20.216667,85.870833,"Chausath Yogini Temple, Hirapur","चौसठ योगिनी मंदिर, हीरापुर","யோகினி கோயில், ஒடிசா",చౌసతీ జోగిని ఆలయం,ಚೌಸತಿ ಜೋಗಿನಿ ದೇವಾಲಯ,ചൗസതി ജോകിനി ക്ഷേത്രം,চৌষট্টি যোগিনী মন্দির,ଚଉଷଠି ଯୋଗିନୀ ମନ୍ଦିର,चौसष्ठ योगिनी मंदिर,,http://commons.wikimedia.org/wiki/Special:FilePath/Chausathi%20Yogini%20temple%20Hirapur%20%2812%29.jpg?width=640,,,,,,,Monument of National Importance,,"Chausath Yogini Temple, Hirapur",https://upload.wikimedia.org/wikipedia/commons/3/3b/Chausath_Yogini_Temple_-_Outside.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3b/Chausath_Yogini_Temple_-_Outside.JPG,,,"https://en.wikipedia.org/wiki/Chausath_Yogini_Temple,_Hirapur"
Q110639953,,24.998000,72.239000,Kshemkari Mata Temple,क्षेमंकरी माता मंदिर,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Kshemkari_Mata_Temple
Q110640041,,24.998000,72.239000,Khema Baba Temple,खेमा बाबा मंदिर,,,,,,,,,,,,,,,,,,Khema Baba Temple,,,,,https://en.wikipedia.org/wiki/Khema_Baba_Temple
Q110643963,West Bengal,22.528917,87.781417,Rasmancha of Lakshmi Janardan temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Lakshmi%20Janardan%20Nabaratna%20temple%20at%20Ajuria%20under%20Daspur%20Police%20Station%20in%20Paschim%20Medinipur%20district%2002.jpg?width=640,,,,,,,,,"Rasmancha of Lakshmi Janardan temple, Ajuria",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Lakshmi%20Janardan%20Nabaratna%20temple%20at%20Ajuria%20under%20Daspur%20Police%20Station%20in%20Paschim%20Medinipur%20district%2002.jpg?width=640,,,
Q110643982,West Bengal,22.664386,87.651583,Rasmancha of Shridhar temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Sridhara%20Nabaratna%20temple%20of%20Roy%20family%20at%20Alui%20village%20under%20Ghatal%20Police%20Station%20of%20Paschim%20Medinipur%20District%20in%20West%20Bengal%2018.jpg?width=640,,,,,,,,,"Rasmancha of Sridhara Nabaratna temple, Alui",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Sridhara%20Nabaratna%20temple%20of%20Roy%20family%20at%20Alui%20village%20under%20Ghatal%20Police%20Station%20of%20Paschim%20Medinipur%20District%20in%20West%20Bengal%2018.jpg?width=640,,,
Q110644089,West Bengal,22.515536,87.792950,Rasmancha of Shridharjiu temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Saptarath%20Sridharajiu%20Deul%20temple%20at%20Palashpai%20under%20Pashim%20Medinipur%20district%20in%20West%20Bengal%2002.jpg?width=640,,,,,,,,,"Rasmancha of Shridharjiu temple, Palashpai",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Saptarath%20Sridharajiu%20Deul%20temple%20at%20Palashpai%20under%20Pashim%20Medinipur%20district%20in%20West%20Bengal%2002.jpg?width=640,,,
Q110644098,West Bengal,22.627800,87.744075,Rasmancha of Shridhar temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Pancha%20Ratna%20Sridhar%20Jiu%20Temple%20at%20Kotalpur%20under%20Daspur%20Police%20Station%20at%20Paschim%20Medinipur%20district%20in%20West%20Bengal%2002.jpg?width=640,,,,,,,,,"Rasmancha of Shridhar temple, Kotalpur",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Pancha%20Ratna%20Sridhar%20Jiu%20Temple%20at%20Kotalpur%20under%20Daspur%20Police%20Station%20at%20Paschim%20Medinipur%20district%20in%20West%20Bengal%2002.jpg?width=640,,,
Q110644108,West Bengal,22.421114,87.605442,Rasmancha of Lakshmi Janardanjiu,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pancha%20Ratna%20Rasmancha%20at%20Chak%20Bajit%20under%20Paschim%20Medinipur%20district%20in%20West%20Bengal%2001.jpg?width=640,,,Pancharatna,,,,,,"Rasmancha of Lakshmi Janardanjiu, Chak Bajit",,http://commons.wikimedia.org/wiki/Special:FilePath/Pancha%20Ratna%20Rasmancha%20at%20Chak%20Bajit%20under%20Paschim%20Medinipur%20district%20in%20West%20Bengal%2001.jpg?width=640,,,
Q110646350,West Bengal,22.637450,87.640558,Rasmancha of Shridharjiu temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/17%20Pinnacled%20Rasmancha%20of%20Bag%20family%20at%20Lachhipur%20under%20Ghatal%20Police%20Station%20in%20Paschim%20Medinipur%20district%2001.jpg?width=640,,,,,,,,,"Rasmancha of Shridharjiu temple, Lachhipur",,http://commons.wikimedia.org/wiki/Special:FilePath/17%20Pinnacled%20Rasmancha%20of%20Bag%20family%20at%20Lachhipur%20under%20Ghatal%20Police%20Station%20in%20Paschim%20Medinipur%20district%2001.jpg?width=640,,,
Q110646408,West Bengal,22.565864,87.612228,Rasmancha of Narajole Rajbari,,,,,,নাড়াজোল রাজবাড়ির রাসমঞ্চ,,,,http://commons.wikimedia.org/wiki/Special:FilePath/25%20pinnacle%20Rasmancha%20of%20Narajole%20Rajbari%20in%20Paschim%20Medinipur%20district%20of%20West%20Bengal%2003.jpg?width=640,,,Panchabimsati-ratna,,,,,,Rasmancha of Narajole Rajbari,,http://commons.wikimedia.org/wiki/Special:FilePath/25%20pinnacle%20Rasmancha%20of%20Narajole%20Rajbari%20in%20Paschim%20Medinipur%20district%20of%20West%20Bengal%2003.jpg?width=640,,,
Q110646814,West Bengal,22.667950,87.732011,Tulsimancha of Dey family,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Pancharatna%20Tulsimancha%20of%20Dey%20family%20at%20Gombhirnagar%20under%20Ghatal%20Police%20Station%20at%20Paschim%20Medinipur%20district%20in%20West%20Bengal%2005.jpg?width=640,,,Pancharatna,,,,,,"Tulsimancha of Dey family, Gambhirnagar, Ghatal",,http://commons.wikimedia.org/wiki/Special:FilePath/Pancharatna%20Tulsimancha%20of%20Dey%20family%20at%20Gombhirnagar%20under%20Ghatal%20Police%20Station%20at%20Paschim%20Medinipur%20district%20in%20West%20Bengal%2005.jpg?width=640,,,
Q110646831,West Bengal,22.466831,87.576542,Satyapur Rasmancha,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nava%20Ratna%20Rasmancha%20at%20Satyapur%20Marhtala%20under%20Paschim%20Medinipiur%20district%20in%20West%20Bengal%2001.jpg?width=640,,,,,,,,,"Navaratna Rasmancha, Satyapur",,http://commons.wikimedia.org/wiki/Special:FilePath/Nava%20Ratna%20Rasmancha%20at%20Satyapur%20Marhtala%20under%20Paschim%20Medinipiur%20district%20in%20West%20Bengal%2001.jpg?width=640,,,
Q110646863,West Bengal,21.846217,87.469217,Rasmancha of Raghunath temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Nabaratna%20Raghunatha%20temple%20at%20Alangiri%20under%20Purba%20Medinipur%20district%20in%20West%20Bengal%2006.jpg?width=640,,,,,,,,,"Rasmancha of Raghunath temple, Alangiri",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Nabaratna%20Raghunatha%20temple%20at%20Alangiri%20under%20Purba%20Medinipur%20district%20in%20West%20Bengal%2006.jpg?width=640,,,
Q110646887,West Bengal,21.854247,87.465208,Rasmancha of Radha Gokulananda temple,,,,,,রাধা গোকুলানন্দ  মন্দিরের রাস মঞ্চ,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Gokulananda%20Ek%20Ratna%20temple%20at%20Alangiri%20under%20Purba%20Medinipur%20district%20in%20West%20Bengal%2001.jpg?width=640,,,,,,,,,"Rasmancha of Radha Gokulananda temple, Alangiri",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Gokulananda%20Ek%20Ratna%20temple%20at%20Alangiri%20under%20Purba%20Medinipur%20district%20in%20West%20Bengal%2001.jpg?width=640,,,
Q110646897,West Bengal,21.902461,87.538267,Rasmancha of Hatnagar Shiva temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Hatnagar%20Shiva%20Deul%20temple%20with%20Rasmancha%20at%20Egra%20under%20Purba%20Medinipur%20district%20in%20West%20Bengal%2019.jpg?width=640,,,,,,,,,"Rasmancha of Hatnagar Shiva temple, Egra",,http://commons.wikimedia.org/wiki/Special:FilePath/Rasmancha%20of%20Hatnagar%20Shiva%20Deul%20temple%20with%20Rasmancha%20at%20Egra%20under%20Purba%20Medinipur%20district%20in%20West%20Bengal%2019.jpg?width=640,,,
Q110662437,Rajasthan,24.890393,74.644980,Mirabai Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/ChittorgarhmeeraIMG%200349.jpg?width=640,Krishna; Meera,,,,,,,,Mirabai Temple (Chittorgarh),,http://commons.wikimedia.org/wiki/Special:FilePath/ChittorgarhmeeraIMG%200349.jpg?width=640,,,
Q110876314,West Bengal,23.045000,87.486600,Rasmancha of Raha family,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Seventeen%20pinnacled%20Rasmancha%20of%20Raha%20family%20at%20Rajagram%20under%20Joypur%20police%20station%20in%20Bankura%20district%2006.jpg?width=640,,,,,,,,,"Rasmancha of Raha family, Rajgram",,http://commons.wikimedia.org/wiki/Special:FilePath/Seventeen%20pinnacled%20Rasmancha%20of%20Raha%20family%20at%20Rajagram%20under%20Joypur%20police%20station%20in%20Bankura%20district%2006.jpg?width=640,,,
Q110876328,West Bengal,23.042800,87.485481,Supur Rasmancha,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Ruined%20Rasmancha%20at%20Supur%20under%20Joypur%20thana%20in%20Bankura%20district%2002.jpg?width=640,,,,,,,,,"Rasmancha, Supur, Joypur CD block",,http://commons.wikimedia.org/wiki/Special:FilePath/Ruined%20Rasmancha%20at%20Supur%20under%20Joypur%20thana%20in%20Bankura%20district%2002.jpg?width=640,,,
Q110876344,West Bengal,23.319161,87.226011,Beliatore Rasmancha,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nine%20pinnacled%20Octagonal%20rasmnacha%20at%20Beliatore%20in%20Bankura%20district%2001.jpg?width=640,,,,,,,,,"Rasmancha, Beliatore",,http://commons.wikimedia.org/wiki/Special:FilePath/Nine%20pinnacled%20Octagonal%20rasmnacha%20at%20Beliatore%20in%20Bankura%20district%2001.jpg?width=640,,,
Q110876352,West Bengal,22.587939,87.929789,Jaypur Rasmancha,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Octagonal%20Rasmancha%20at%20Jaypur%20in%20Howrah%20district%2006.jpg?width=640,,,,,,,,,"Rasmancha, Jaypur",,http://commons.wikimedia.org/wiki/Special:FilePath/Octagonal%20Rasmancha%20at%20Jaypur%20in%20Howrah%20district%2006.jpg?width=640,,,
Q110876456,West Bengal,22.657989,88.119931,Rasmancha of Mandal family,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Nine%20Pinnacled%20Octagonal%20Rasmancha%20of%20Mallick%20family%20at%20Pantihal%20in%20Howrah%20district%2005.jpg?width=640,,,,,,,,,"Rasmancha, of Mandal family, Patihal",,http://commons.wikimedia.org/wiki/Special:FilePath/Nine%20Pinnacled%20Octagonal%20Rasmancha%20of%20Mallick%20family%20at%20Pantihal%20in%20Howrah%20district%2005.jpg?width=640,,,
Q110878285,West Bengal,22.639461,88.114419,Nijbalia Rasmancha,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Octagonal%20Nine%20pinaccled%20Rasmancha%20outside%20SinghaBahini%20temple%20at%20Nijbalia%20in%20Howrah%20district%2002.jpg?width=640,,,,,,,,,"Rasmancha, Nijbalia",,http://commons.wikimedia.org/wiki/Special:FilePath/Octagonal%20Nine%20pinaccled%20Rasmancha%20outside%20SinghaBahini%20temple%20at%20Nijbalia%20in%20Howrah%20district%2002.jpg?width=640,,,
Q110912713,Jammu and Kashmir,34.085680,74.805450,"Raghunath Temple, Srinagar",,,,,,,,,,,,,,,,,,,,,,,,"https://en.wikipedia.org/wiki/Raghunath_Temple,_Srinagar"
Q110933473,,26.216667,87.766667,Maa Khadgeshwari Kali Mandir,,,,,,,,,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Maa_Khadgeshwari_Kali_Mandir
Q110960801,West Bengal,23.417561,88.188950,Dol Mandir of Basu family,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Dol%20Mandir%20of%20Basu%20family%20at%20Kaigram%20in%20Purba%20Bardhaman%20district%2003.jpg?width=640,,,dalan,,,,,,"Dol Mandir of Basu family, Kaigram",,http://commons.wikimedia.org/wiki/Special:FilePath/Dol%20Mandir%20of%20Basu%20family%20at%20Kaigram%20in%20Purba%20Bardhaman%20district%2003.jpg?width=640,,,
Q110983829,Odisha,19.230000,82.550000,Maa Bhandara Gharani Temple,,,,,,,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Bhandara%20Gharani%20Temple%2006.jpg?width=640,,,,,,,,,Maa Bhandara Gharani Temple,,http://commons.wikimedia.org/wiki/Special:FilePath/Bhandara%20Gharani%20Temple%2006.jpg?width=640,,,
